id,class,order,family,species,iucn,criteria,population,systems,realm
56077628,Reptilia,Squamata,Liolaemidae,Liolaemus multimaculatus,EN,"B2ab(ii,iii)",Decreasing,Terrestrial,Neotropical
56077706,Reptilia,Squamata,Liolaemidae,Liolaemus neuquensis,DD,,Unknown,Terrestrial,Neotropical
56077725,Reptilia,Squamata,Liolaemidae,Liolaemus nigriceps,LC,,Unknown,Terrestrial,Neotropical
56077744,Reptilia,Squamata,Liolaemidae,Liolaemus nigroviridis,LC,,Stable,Terrestrial,Neotropical
56077811,Reptilia,Squamata,Liolaemidae,Liolaemus pantherinus,LC,,Stable,Terrestrial,Neotropical
56077862,Reptilia,Squamata,Liolaemidae,Liolaemus orko,LC,,Stable,Terrestrial,Neotropical
56077929,Reptilia,Squamata,Liolaemidae,Liolaemus ornatus,LC,,Stable,Terrestrial,Neotropical
56085343,Reptilia,Squamata,Liolaemidae,Liolaemus pacha,LC,,Stable,Terrestrial,Neotropical
56085384,Reptilia,Squamata,Liolaemidae,Liolaemus pachecoi,LC,,Unknown,Terrestrial,Neotropical
56085454,Reptilia,Squamata,Liolaemidae,Liolaemus parvus,LC,,Stable,Terrestrial,Neotropical
56085562,Reptilia,Squamata,Liolaemidae,Liolaemus patriciaiturrae,NT,B1a,Stable,Terrestrial,Neotropical
56085628,Reptilia,Squamata,Liolaemidae,Liolaemus pictus,LC,,Decreasing,Terrestrial,Neotropical
56086030,Reptilia,Squamata,Liolaemidae,Liolaemus pipanaco,LC,,Unknown,Terrestrial,Neotropical
56086313,Reptilia,Squamata,Liolaemidae,Liolaemus poconchilensis,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
56086372,Reptilia,Squamata,Liolaemidae,Liolaemus poecilochromus,LC,,Stable,Terrestrial,Neotropical
56086434,Reptilia,Squamata,Liolaemidae,Liolaemus porosus,LC,,Stable,Terrestrial,Neotropical
56091397,Reptilia,Squamata,Liolaemidae,Liolaemus pseudoanomalus,LC,,Stable,Terrestrial,Neotropical
56091460,Reptilia,Squamata,Liolaemidae,Liolaemus pseudolemniscatus,LC,,Stable,Terrestrial,Neotropical
56091604,Reptilia,Squamata,Liolaemidae,Liolaemus puelche,LC,,Stable,Terrestrial,Neotropical
56091627,Reptilia,Squamata,Liolaemidae,Liolaemus pulcherrimus,LC,,Stable,Terrestrial,Neotropical
56091642,Reptilia,Squamata,Liolaemidae,Liolaemus puna,LC,,Stable,Terrestrial,Neotropical
56091667,Reptilia,Squamata,Liolaemidae,Liolaemus punmahuida,LC,,Stable,Terrestrial,Neotropical
56091871,Reptilia,Squamata,Liolaemidae,Liolaemus puritamensis,LC,,Stable,Terrestrial,Neotropical
56095357,Reptilia,Squamata,Liolaemidae,Liolaemus purul,LC,,Stable,Terrestrial,Neotropical
56096322,Reptilia,Squamata,Liolaemidae,Liolaemus pyriphlogos,LC,,Stable,Terrestrial,Neotropical
56096397,Reptilia,Squamata,Liolaemidae,Liolaemus quilmes,NT,,Stable,Terrestrial,Neotropical
56097589,Reptilia,Squamata,Liolaemidae,Liolaemus ramonensis,LC,,Stable,Terrestrial,Neotropical
56098897,Reptilia,Squamata,Liolaemidae,Liolaemus riodamas,EN,"B1ab(i,iii,v)+2ab(i,iii,v)",Decreasing,Terrestrial,Neotropical
56118578,Reptilia,Squamata,Liolaemidae,Liolaemus riojanus,LC,,Stable,Terrestrial,Neotropical
56118681,Reptilia,Squamata,Liolaemidae,Liolaemus robertmertensi,LC,,Stable,Terrestrial,Neotropical
56118863,Reptilia,Squamata,Liolaemidae,Liolaemus robertoi,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
56148986,Reptilia,Squamata,Liolaemidae,Liolaemus rosenmanni,NT,B1a,Stable,Terrestrial,Neotropical
56149018,Reptilia,Squamata,Liolaemidae,Liolaemus rothi,LC,,Stable,Terrestrial,Neotropical
56149063,Reptilia,Squamata,Liolaemidae,Liolaemus ruibali,LC,,Stable,Terrestrial,Neotropical
56149101,Reptilia,Squamata,Liolaemidae,Liolaemus sagei,LC,,Stable,Terrestrial,Neotropical
56149292,Reptilia,Squamata,Liolaemidae,Liolaemus salinicola,EN,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
56149367,Reptilia,Squamata,Liolaemidae,Liolaemus sanjuanensis,LC,,Stable,Terrestrial,Neotropical
56150793,Reptilia,Squamata,Liolaemidae,Liolaemus sarmientoi,LC,,Stable,Terrestrial,Neotropical
56151613,Reptilia,Squamata,Liolaemidae,Liolaemus saxatilis,LC,,Stable,Terrestrial,Neotropical
56151830,Reptilia,Squamata,Liolaemidae,Liolaemus scapularis,EN,"B1ab(i,iii,v)",Decreasing,Terrestrial,Neotropical
56151913,Reptilia,Squamata,Liolaemidae,Liolaemus schmidti,LC,,Stable,Terrestrial,Neotropical
56152029,Reptilia,Squamata,Liolaemidae,Liolaemus schroederi,LC,,Unknown,Terrestrial,Neotropical
56152121,Reptilia,Squamata,Liolaemidae,Liolaemus scolaroi,DD,,Unknown,Terrestrial,Neotropical
56152169,Reptilia,Squamata,Liolaemidae,Liolaemus scrocchii,LC,,Stable,Terrestrial,Neotropical
56152187,Reptilia,Squamata,Liolaemidae,Liolaemus senguer,LC,,Stable,Terrestrial,Neotropical
56152389,Reptilia,Squamata,Liolaemidae,Liolaemus septentrionalis,LC,,Stable,Terrestrial,Neotropical
56152608,Reptilia,Squamata,Liolaemidae,Liolaemus shehuen,LC,,Stable,Terrestrial,Neotropical
56152705,Reptilia,Squamata,Liolaemidae,Liolaemus shitan,LC,,Stable,Terrestrial,Neotropical
56152769,Reptilia,Squamata,Liolaemidae,Liolaemus silvai,NT,,Stable,Terrestrial,Neotropical
56152866,Reptilia,Squamata,Liolaemidae,Liolaemus silvanae,LC,,Stable,Terrestrial,Neotropical
56153602,Reptilia,Squamata,Liolaemidae,Liolaemus sitesi,LC,,Stable,Terrestrial,Neotropical
56153800,Reptilia,Squamata,Liolaemidae,Liolaemus smaug,LC,,Stable,Terrestrial,Neotropical
56153891,Reptilia,Squamata,Liolaemidae,Liolaemus talampaya,LC,,Unknown,Terrestrial,Neotropical
56154005,Reptilia,Squamata,Liolaemidae,Liolaemus tandiliensis,VU,"B1ab(iii,iv,v)",Decreasing,Terrestrial,Neotropical
56154047,Reptilia,Squamata,Liolaemidae,Liolaemus tari,LC,,Stable,Terrestrial,Neotropical
56154104,Reptilia,Squamata,Liolaemidae,Liolaemus tehuelche,LC,,Stable,Terrestrial,Neotropical
56154151,Reptilia,Squamata,Liolaemidae,Liolaemus telsen,LC,,Stable,Terrestrial,Neotropical
56154190,Reptilia,Squamata,Liolaemidae,Liolaemus tenuis,LC,,Stable,Terrestrial,Neotropical
56154348,Reptilia,Squamata,Liolaemidae,Liolaemus thermarum,VU,D2,Unknown,Terrestrial,Neotropical
56154558,Reptilia,Squamata,Liolaemidae,Liolaemus torresi,EN,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
56155492,Reptilia,Squamata,Liolaemidae,Liolaemus tregenzai,VU,D2,Unknown,Terrestrial,Neotropical
56155603,Reptilia,Squamata,Liolaemidae,Liolaemus tristis,LC,,Unknown,Terrestrial,Neotropical
56155670,Reptilia,Squamata,Liolaemidae,Liolaemus tromen,LC,,Stable,Terrestrial,Neotropical
56155804,Reptilia,Squamata,Liolaemidae,Liolaemus tulkas,LC,,Stable,Terrestrial,Neotropical
56155840,Reptilia,Squamata,Liolaemidae,Liolaemus umbrifer,LC,,Stable,Terrestrial,Neotropical
56155898,Reptilia,Squamata,Liolaemidae,Liolaemus uptoni,LC,,Unknown,Terrestrial,Neotropical
56155920,Reptilia,Squamata,Liolaemidae,Liolaemus uspallatensis,LC,,Stable,Terrestrial,Neotropical
56155933,Reptilia,Squamata,Liolaemidae,Liolaemus valdesianus,NT,,Stable,Terrestrial,Neotropical
56156021,Reptilia,Squamata,Liolaemidae,Liolaemus vulcanus,LC,,Stable,Terrestrial,Neotropical
56156054,Reptilia,Squamata,Liolaemidae,Liolaemus wiegmannii,LC,,Stable,Terrestrial,Neotropical
56156368,Reptilia,Squamata,Liolaemidae,Liolaemus yanalcu,LC,,Stable,Terrestrial,Neotropical
56156550,Reptilia,Squamata,Liolaemidae,Liolaemus zullyae,LC,,Stable,Terrestrial,Neotropical
56218971,Reptilia,Squamata,Liolaemidae,Phymaturus aguanegra,LC,,Unknown,Terrestrial,Neotropical
56219008,Reptilia,Squamata,Liolaemidae,Phymaturus alicahuense,LC,,Stable,Terrestrial,Neotropical
56219033,Reptilia,Squamata,Liolaemidae,Phymaturus antofagastensis,LC,,Stable,Terrestrial,Neotropical
56219418,Reptilia,Squamata,Liolaemidae,Phymaturus bibronii,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
56219504,Reptilia,Squamata,Liolaemidae,Phymaturus camilae,LC,,Stable,Terrestrial,Neotropical
56219612,Reptilia,Squamata,Liolaemidae,Phymaturus castillensis,LC,,Stable,Terrestrial,Neotropical
56219659,Reptilia,Squamata,Liolaemidae,Phymaturus ceii,LC,,Stable,Terrestrial,Neotropical
56234077,Reptilia,Squamata,Phyllodactylidae,Homonota andicola,LC,,Unknown,Terrestrial,Neotropical
56234098,Reptilia,Squamata,Phyllodactylidae,Homonota borellii,LC,,Stable,Terrestrial,Neotropical
56234119,Reptilia,Squamata,Phyllodactylidae,Homonota darwinii,LC,,Stable,Terrestrial,Neotropical
56234142,Reptilia,Squamata,Phyllodactylidae,Homonota gaudichaudii,LC,,Stable,Terrestrial,Neotropical
56234195,Reptilia,Squamata,Phyllodactylidae,Homonota rupicola,CR,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Neotropical
56234213,Reptilia,Squamata,Phyllodactylidae,Homonota taragui,CR,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Neotropical
56234232,Reptilia,Squamata,Phyllodactylidae,Homonota underwoodi,LC,,Stable,Terrestrial,Neotropical
56234251,Reptilia,Squamata,Phyllodactylidae,Homonota uruguayensis,EN,B2ab(iii),Decreasing,Terrestrial,Neotropical
56234275,Reptilia,Squamata,Phyllodactylidae,Homonota whitii,LC,,Stable,Terrestrial,Neotropical
56234318,Reptilia,Squamata,Phyllodactylidae,Homonota wiliamsii,LC,,Stable,Terrestrial,Neotropical
56245818,Reptilia,Squamata,Liolaemidae,Phymaturus delheyi,LC,,Unknown,Terrestrial,Neotropical
56248794,Reptilia,Squamata,Liolaemidae,Phymaturus denotatus,LC,,Stable,Terrestrial,Neotropical
56248833,Reptilia,Squamata,Liolaemidae,Phymaturus desuetus,DD,,Unknown,Terrestrial,Neotropical
56248963,Reptilia,Squamata,Liolaemidae,Phymaturus etheridgei,LC,,Unknown,Terrestrial,Neotropical
56249143,Reptilia,Squamata,Liolaemidae,Phymaturus excelsus,LC,,Stable,Terrestrial,Neotropical
56249260,Reptilia,Squamata,Liolaemidae,Phymaturus extrilidus,LC,,Stable,Terrestrial,Neotropical
56249384,Reptilia,Squamata,Liolaemidae,Phymaturus felixi,LC,,Stable,Terrestrial,Neotropical
56249539,Reptilia,Squamata,Liolaemidae,Phymaturus indistinctus,DD,,Unknown,Terrestrial,Neotropical
56249668,Reptilia,Squamata,Liolaemidae,Phymaturus laurenti,LC,,Stable,Terrestrial,Neotropical
56249884,Reptilia,Squamata,Liolaemidae,Phymaturus mallimaccii,VU,D2,Unknown,Terrestrial,Neotropical
56249964,Reptilia,Squamata,Liolaemidae,Phymaturus manuelae,DD,,Unknown,Terrestrial,Neotropical
56250011,Reptilia,Squamata,Liolaemidae,Phymaturus maulense,LC,,Stable,Terrestrial,Neotropical
56250107,Reptilia,Squamata,Liolaemidae,Phymaturus nevadoi,LC,,Unknown,Terrestrial,Neotropical
56250496,Reptilia,Squamata,Liolaemidae,Phymaturus patagonicus,LC,,Stable,Terrestrial,Neotropical
56250729,Reptilia,Squamata,Liolaemidae,Phymaturus payuniae,NT,,Unknown,Terrestrial,Neotropical
56250838,Reptilia,Squamata,Liolaemidae,Phymaturus punae,LC,,Stable,Terrestrial,Neotropical
56250930,Reptilia,Squamata,Liolaemidae,Phymaturus querque,LC,,Stable,Terrestrial,Neotropical
56251048,Reptilia,Squamata,Liolaemidae,Phymaturus roigorum,LC,,Stable,Terrestrial,Neotropical
56251262,Reptilia,Squamata,Liolaemidae,Phymaturus sinervoi,LC,,Unknown,Terrestrial,Neotropical
56251432,Reptilia,Squamata,Liolaemidae,Phymaturus sitesi,LC,,Stable,Terrestrial,Neotropical
56251524,Reptilia,Squamata,Liolaemidae,Phymaturus somuncurensis,LC,,Stable,Terrestrial,Neotropical
56251581,Reptilia,Squamata,Liolaemidae,Phymaturus spectabilis,LC,,Stable,Terrestrial,Neotropical
56251714,Reptilia,Squamata,Liolaemidae,Phymaturus spurcus,LC,,Stable,Terrestrial,Neotropical
56251804,Reptilia,Squamata,Liolaemidae,Phymaturus tenebrosus,EN,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
56251820,Reptilia,Squamata,Liolaemidae,Phymaturus verdugo,LC,,Decreasing,Terrestrial,Neotropical
56251924,Reptilia,Squamata,Liolaemidae,Phymaturus videlai,LC,,Unknown,Terrestrial,Neotropical
56251982,Reptilia,Squamata,Liolaemidae,Phymaturus vociferator,VU,D2,Stable,Terrestrial,Neotropical
56252074,Reptilia,Squamata,Liolaemidae,Phymaturus williamsi,LC,,Stable,Terrestrial,Neotropical
56252106,Reptilia,Squamata,Liolaemidae,Phymaturus zapalensis,LC,,Stable,Terrestrial,Neotropical
56791472,Reptilia,Squamata,Liolaemidae,Liolaemus chavin,NT,,Unknown,Terrestrial,Neotropical
56791796,Reptilia,Squamata,Liolaemidae,Liolaemus pachacutec,LC,,Unknown,Terrestrial,Neotropical
56791841,Reptilia,Squamata,Liolaemidae,Liolaemus wari,LC,,Unknown,Terrestrial,Neotropical
56792080,Reptilia,Squamata,Amphisbaenidae,Amphisbaena littoralis,DD,,Unknown,Terrestrial,Neotropical
56792661,Reptilia,Squamata,Pygopodidae,Aprasia litorea,EN,B1ab(iii),Decreasing,Terrestrial,Australasian
56793245,Reptilia,Squamata,Gekkonidae,Cnemaspis selamatkanmerapoh,VU,D2,Unknown,Terrestrial,Indomalayan
56796470,Reptilia,Squamata,Gekkonidae,Heteronotia binoei,LC,,Stable,Terrestrial,Australasian
56796562,Reptilia,Squamata,Gekkonidae,Heteronotia planiceps,LC,,Stable,Terrestrial,Australasian
56796650,Reptilia,Squamata,Gekkonidae,Heteronotia spelea,LC,,Stable,Terrestrial,Australasian
56796731,Reptilia,Squamata,Gekkonidae,Heteronotia atra,LC,,Unknown,Terrestrial,Australasian
56796872,Reptilia,Squamata,Gekkonidae,Heteronotia fasciolatus,LC,,Stable,Terrestrial,Australasian
56798399,Reptilia,Squamata,Carphodactylidae,Saltuarius kateae,LC,,Stable,Terrestrial,Australasian
56798439,Reptilia,Squamata,Carphodactylidae,Saltuarius moritzi,LC,,Stable,Terrestrial,Australasian
56798504,Reptilia,Squamata,Carphodactylidae,Saltuarius salebrosus,LC,,Stable,Terrestrial,Australasian
56798733,Reptilia,Squamata,Carphodactylidae,Saltuarius swaini,LC,,Unknown,Terrestrial,Australasian
56798850,Reptilia,Squamata,Carphodactylidae,Saltuarius wyberba,LC,,Stable,Terrestrial,Australasian
56798923,Reptilia,Squamata,Carphodactylidae,Saltuarius eximius,EN,D,Unknown,Terrestrial,Australasian
56799157,Reptilia,Squamata,Gekkonidae,Trigonodactylus sharqiyahensis,LC,,Stable,Terrestrial,Palearctic
57287221,Reptilia,Squamata,Shinisauridae,Shinisaurus crocodilurus,EN,"B1ab(ii,iii,iv,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
58894358,Reptilia,Squamata,Pythonidae,Python molurus,NT,A2d,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
59092521,Reptilia,Squamata,Gymnophthalmidae,Vanzosaura multiscutata,LC,,Unknown,Terrestrial,Neotropical
59092533,Reptilia,Squamata,Gymnophthalmidae,Vanzosaura savanicola,LC,,Unknown,Terrestrial,Neotropical
59122148,Reptilia,Squamata,Liolaemidae,Phymaturus darwini,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
59122162,Reptilia,Squamata,Liolaemidae,Phymaturus yachanana,LC,,Unknown,Terrestrial,Neotropical
60754279,Reptilia,Squamata,Lacertidae,Adolfus masavaensis,NT,B1ab(iii),Stable,Terrestrial,Afrotropical
60755628,Reptilia,Squamata,Lacertidae,Adolfus alleni,NT,,Stable,Terrestrial,Afrotropical
61364057,Reptilia,Squamata,Chamaeleonidae,Rhampholeon maspictus,NT,"B1b(i,iii); D2",Stable,Terrestrial,Afrotropical
61365784,Reptilia,Squamata,Chamaeleonidae,Rhampholeon nebulauctor,VU,D2,Stable,Terrestrial,Afrotropical
61365811,Reptilia,Squamata,Chamaeleonidae,Rhampholeon tilburyi,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",Decreasing,Terrestrial,Afrotropical
61366030,Reptilia,Squamata,Chamaeleonidae,Rhampholeon bruessoworum,CR,"B1ab(i,ii,iii)",Decreasing,Terrestrial,Afrotropical
63021653,Reptilia,Squamata,Gekkonidae,Gehyra serraticauda,DD,,Unknown,Terrestrial,Australasian
63482555,Reptilia,Squamata,Amphisbaenidae,Amphisbaena albocingulata,LC,,Unknown,Terrestrial,Neotropical
63487978,Reptilia,Squamata,Amphisbaenidae,Amphisbaena camura,LC,,Stable,Terrestrial,Neotropical
63488441,Reptilia,Squamata,Amphisbaenidae,Amphisbaena darwini,LC,,Stable,Terrestrial,Neotropical
63488494,Reptilia,Squamata,Amphisbaenidae,Amphisbaena leeseri,LC,,Unknown,Terrestrial,Neotropical
63488514,Reptilia,Squamata,Amphisbaenidae,Amphisbaena leucocephala,LC,,Unknown,Terrestrial,Neotropical
63488534,Reptilia,Squamata,Amphisbaenidae,Amphisbaena munoai,LC,,Stable,Terrestrial,Neotropical
63488563,Reptilia,Squamata,Anolidae,Anolis meridionalis,LC,,Stable,Terrestrial,Neotropical
63488607,Reptilia,Squamata,Gekkonidae,Lygodactylus wetzeli,LC,,Unknown,Terrestrial,Neotropical
63488650,Reptilia,Squamata,Gymnophthalmidae,Colobosaura modesta,LC,,Unknown,Terrestrial,Neotropical
63488668,Reptilia,Squamata,Gymnophthalmidae,Micrablepharus atticolus,LC,,Unknown,Terrestrial,Neotropical
63488678,Reptilia,Squamata,Gymnophthalmidae,Micrablepharus maximiliani,LC,,Unknown,Terrestrial,Neotropical
63488699,Reptilia,Squamata,Teiidae,Contomastix charrua,EX,,,Terrestrial,Neotropical
63488777,Reptilia,Squamata,Colubridae,Chironius maculoventris,LC,,Stable,Terrestrial,Neotropical
63488795,Reptilia,Squamata,Colubridae,Simophis rhinostoma,LC,,Unknown,Terrestrial,Neotropical
64003310,Reptilia,Squamata,Colubridae,Phrynonax poecilonotus,LC,,Stable,Terrestrial,Neotropical
64003414,Reptilia,Squamata,Colubridae,Phrynonax polylepis,LC,,Stable,Terrestrial,Neotropical
64304417,Reptilia,Squamata,Gekkonidae,Cyrtodactylus medioclivus,DD,,Unknown,Terrestrial,Australasian
65488848,Reptilia,Squamata,Amphisbaenidae,Amphisbaena roberti,LC,,Unknown,Terrestrial,Neotropical
66080021,Reptilia,Squamata,Amphisbaenidae,Amphisbaena myersi,DD,,Unknown,Terrestrial,Neotropical
66080030,Reptilia,Squamata,Amphisbaenidae,Amphisbaena stejnegeri,DD,,Unknown,Terrestrial,Neotropical
66080041,Reptilia,Squamata,Amphisbaenidae,Amphisbaena vanzolinii,LC,,Unknown,Terrestrial,Neotropical
66080067,Reptilia,Squamata,Anolidae,Anolis callainus,LC,,Unknown,Terrestrial,Neotropical
66080080,Reptilia,Squamata,Anolidae,Anolis chrysolepis,LC,,Stable,Terrestrial,Neotropical
66080108,Reptilia,Squamata,Anolidae,Anolis planiceps,LC,,Stable,Terrestrial,Neotropical
66080120,Reptilia,Squamata,Dipsadidae,Atractus favae,DD,,Unknown,Terrestrial,Neotropical
66080137,Reptilia,Squamata,Dipsadidae,Atractus schach,LC,,Stable,Terrestrial,Neotropical
66080153,Reptilia,Squamata,Dipsadidae,Atractus steyermarki,LC,,Unknown,Terrestrial,Neotropical
66080162,Reptilia,Squamata,Dipsadidae,Atractus tamessari,LC,,Unknown,Terrestrial,Neotropical
66080171,Reptilia,Squamata,Dipsadidae,Atractus trilineatus,LC,,Stable,Terrestrial,Neotropical
66080209,Reptilia,Squamata,Sphaerodactylidae,Gonatodes alexandermendesi,LC,,Unknown,Terrestrial,Neotropical
66080219,Reptilia,Squamata,Sphaerodactylidae,Gonatodes timidus,LC,,Unknown,Terrestrial,Neotropical
66080228,Reptilia,Squamata,Sphaerodactylidae,Gonatodes annularis,LC,,Unknown,Terrestrial,Neotropical
66080240,Reptilia,Squamata,Sphaerodactylidae,Sphaerodactylus molei,LC,,Unknown,Terrestrial,Neotropical
66080251,Reptilia,Squamata,Sphaerodactylidae,Sphaerodactylus monensis,LC,,Stable,Terrestrial,Neotropical
66080455,Reptilia,Squamata,Dipsadidae,Taeniophallus nicagus,LC,,Unknown,Terrestrial,Neotropical
66080578,Reptilia,Squamata,Dipsadidae,Xenodon werneri,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Neotropical
66080903,Reptilia,Squamata,Gymnophthalmidae,Kaieteurosaurus hindsi,DD,,Unknown,Terrestrial,Neotropical
66080998,Reptilia,Squamata,Gymnophthalmidae,Loxopholis guianense,LC,,Stable,Terrestrial,
66081103,Reptilia,Squamata,Gymnophthalmidae,Pantepuisaurus rodriguesi,LC,,Unknown,Terrestrial,Neotropical
66081164,Reptilia,Squamata,Gymnophthalmidae,Leposoma annectans,LC,,Unknown,Terrestrial,Neotropical
66081196,Reptilia,Squamata,Gymnophthalmidae,Leposoma baturitensis,EN,B2ab(iii),Unknown,Terrestrial,Neotropical
66082511,Reptilia,Squamata,Gymnophthalmidae,Loxopholis caparensis,DD,,Unknown,Terrestrial,Neotropical
66082554,Reptilia,Squamata,Gymnophthalmidae,Loxopholis ferreirai,LC,,Unknown,Terrestrial,Neotropical
66082587,Reptilia,Squamata,Gymnophthalmidae,Leposoma nanodactylus,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
66082596,Reptilia,Squamata,Gymnophthalmidae,Loxopholis osvaldoi,LC,,Unknown,Terrestrial,Neotropical
66082619,Reptilia,Squamata,Gymnophthalmidae,Leposoma puk,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
66082632,Reptilia,Squamata,Gymnophthalmidae,Leposoma scincoides,LC,,Unknown,Terrestrial,Neotropical
66082656,Reptilia,Squamata,Gymnophthalmidae,Leposoma sinepollex,DD,,Unknown,Terrestrial,Neotropical
66082948,Reptilia,Squamata,Gymnophthalmidae,Loxopholis snethlageae,LC,,Unknown,Terrestrial,Neotropical
66082979,Reptilia,Squamata,Sphaerodactylidae,Gonatodes antillensis,LC,,Stable,Terrestrial,Neotropical
66083022,Reptilia,Squamata,Sphaerodactylidae,Gonatodes astralis,VU,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
66083097,Reptilia,Squamata,Sphaerodactylidae,Gonatodes ceciliae,LC,,Stable,Terrestrial,Neotropical
66083156,Reptilia,Squamata,Sphaerodactylidae,Gonatodes eladioi,LC,,Unknown,Terrestrial,Neotropical
66083197,Reptilia,Squamata,Sphaerodactylidae,Gonatodes falconensis,LC,,Stable,Terrestrial,Neotropical
66083295,Reptilia,Squamata,Sphaerodactylidae,Gonatodes infernalis,CR,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Neotropical
66083397,Reptilia,Squamata,Sphaerodactylidae,Gonatodes lichenosus,DD,,Unknown,Terrestrial,Neotropical
66083530,Reptilia,Squamata,Sphaerodactylidae,Gonatodes ligiae,DD,,Unknown,Terrestrial,Neotropical
66083541,Reptilia,Squamata,Sphaerodactylidae,Gonatodes nascimentoi,LC,,Unknown,Terrestrial,Neotropical
66083579,Reptilia,Squamata,Sphaerodactylidae,Gonatodes naufragus,NT,B1a,Unknown,Terrestrial,Neotropical
66083676,Reptilia,Squamata,Sphaerodactylidae,Gonatodes ocellatus,LC,,Stable,Terrestrial,Neotropical
66083766,Reptilia,Squamata,Sphaerodactylidae,Gonatodes petersi,LC,,Stable,Terrestrial,Neotropical
66083824,Reptilia,Squamata,Sphaerodactylidae,Gonatodes purpurogularis,EN,"B1ab(iii,iv,v)",Decreasing,Terrestrial,Neotropical
